61.7698	61.793933	1
70.0391	70.048667	1
70.056933	70.072867	1
70.092367	70.1027	1
70.106167	70.153167	1
70.162167	70.1719	1
78.5704	78.696167	1
81.518533	81.529067	1
85.210067	85.263833	1
85.266033	85.318433	1
86.623333	86.6357	1
86.644333	86.6542	1
86.8121	86.8468	1
87.0565	87.0702	1
87.205833	87.216833	1
88.139	88.156167	1
88.757467	88.860767	1
92.264133	92.285433	1
92.2875	92.3294	1
93.563867	93.670033	1
95.775933	95.878133	1
96.854533	96.956167	1
97.4293	97.4376	1
100.2139	100.316833	1
103.209667	103.244733	1
103.704233	103.958633	1
104.438833	104.5436	1
104.8663	104.876867	1
104.893433	104.903467	1
104.9267	104.950733	1
104.9763	105.035933	1
105.054933	105.097067	1
105.1057	105.154967	1
105.1739	105.198	1
105.212067	105.2251	1
105.231233	105.252133	1
105.624633	105.8032	1
105.8183	105.940433	1
106.4046	106.566633	1
106.577633	106.670133	1
107.060167	107.201733	1
107.2056	107.251833	1
107.254067	107.382	1
107.433133	107.517633	1
108.097567	108.1828	1
108.216167	108.225433	1
108.324433	108.346433	1
108.357633	108.452133	1
108.805533	108.977733	1
109.4561	109.486167	1
109.5195	109.5918	1
109.612967	109.6366	1
109.672533	109.6871	1
109.7543	109.8931	1
110.313	110.386733	1
110.387733	110.409567	1
110.728967	110.837167	1
110.873	110.9032	1
110.909367	110.9925	1
110.995033	111.010367	1
111.287267	111.4508	1
111.460067	111.524067	1
112.034167	112.097267	1
112.102233	112.143467	1
112.191	112.229467	1
112.2331	112.2455	1
112.2471	112.2694	1
112.666933	112.774167	1
112.7783	112.800367	1
112.8107	112.895	1
113.571667	113.626233	1
113.649033	113.689767	1
113.694833	113.752333	1
113.772633	113.8029	1
114.032233	114.145867	1
114.511133	114.613167	1
114.861533	114.973533	1
115.142167	115.155667	1
115.253233	115.4206	1
115.427867	115.449	1
115.458	115.4794	1
115.489433	115.503267	1
115.6565	115.722	1
115.734567	115.7446	1
115.941367	115.992833	1
116.001	116.039033	1
116.0483	116.062733	1
116.101967	116.111633	1
116.2581	116.308667	1
116.313833	116.332567	1
116.5159	116.528633	1
116.538233	116.591533	1
116.593	116.621533	1
116.6386	116.764267	1
116.7668	116.8437	1
116.846733	116.8972	1
116.953067	116.9651	1
117.1201	117.270967	1
117.697533	117.709967	1
117.711567	117.730367	1
117.7377	117.7917	1
117.803333	117.8288	1
117.850367	117.869333	1
117.870733	117.8911	1
117.900333	117.913033	1
118.037767	118.153767	1
118.164733	118.181633	1
118.2737	118.310033	1
118.3682	118.377967	1
118.4177	118.5166	1
118.5184	118.5481	1
118.553933	118.568267	1
118.585133	118.615933	1
118.694467	118.868533	1
118.869533	118.920067	1
118.974133	119.0194	1
119.021133	119.2985	1
119.3115	119.3675	1
119.369967	119.379767	1
119.459633	119.467833	1
119.675467	119.775133	1
119.7882	119.8255	1
119.838167	119.8732	1
119.918933	120.131667	1
120.1393	120.227967	1
120.2628	120.318633	1
120.640367	120.665367	1
120.668767	120.692433	1
120.7261	120.757633	1
120.758633	120.824333	1
120.8406	120.873633	1
120.9009	120.9156	1
120.969	121.010133	1
121.137467	121.2425	1
121.5739	121.623367	1
121.633767	121.688933	1
121.757633	121.878467	1
121.879633	121.888	1
121.967967	122.1034	1
122.116233	122.155467	1
122.205533	122.215233	1
122.268933	122.398567	1
122.437167	122.462	1
122.506767	122.520333	1
122.528867	122.538	1
122.555433	122.663233	1
122.686333	122.7776	1
122.779167	122.8017	1
123.279333	123.388767	1
132.827233	132.837933	1
134.0442	134.0532	1
135.535233	135.546933	1
137.656933	137.770333	1
139.086233	139.206467	1
139.715233	139.724867	1
139.730367	139.7445	1
139.756233	139.820233	1
139.836267	139.869333	1
139.896933	139.9059	1
139.9134	139.930333	1
139.944133	139.961	1
140.017833	140.028433	1
140.2526	140.411333	1
140.4233	140.467533	1
140.469433	140.551967	1
141.088233	141.099267	1
141.1149	141.134	1
141.161467	141.178	1
141.186633	141.210167	1
141.2188	141.252267	1
141.275333	141.352867	1
141.364733	141.4108	1
141.413633	141.427567	1
141.437967	141.476467	1
141.496133	141.536833	1
141.5491	141.599167	1
141.6182	141.64	1
141.655267	141.668967	1
141.6751	141.6969	1
142.090233	142.248367	1
142.251233	142.297633	1
142.322267	142.3508	1
142.352233	142.410333	1
142.4175	142.4313	1
142.4368	142.519767	1
142.877233	142.935633	1
142.9459	142.954367	1
143.423967	143.525867	1
143.531133	143.546867	1
143.6069	143.721167	1
143.728033	143.741967	1
144.1574	144.276133	1
144.359433	144.468033	1
144.489233	144.498467	1
144.5604	144.6643	1
145.088033	145.103967	1
145.117933	145.2157	1
145.614267	145.633733	1
145.634833	145.655733	1
145.6576	145.671633	1
145.676467	145.7005	1
145.729933	145.7873	1
145.81	145.820533	1
145.822933	145.850067	1
145.853833	145.9035	1
145.924167	145.9674	1
145.978933	146.014267	1
146.072767	146.081067	1
146.108367	146.213067	1
146.434633	146.603233	1
146.6047	146.706867	1
146.9717	147.226733	1
147.684367	147.7072	1
147.715633	147.750933	1
147.752433	147.803433	1
147.8116	147.841967	1
147.852633	147.887	1
147.888933	147.9174	1
147.919767	147.991167	1
147.9966	148.0059	1
148.0108	148.039833	1
148.0785	148.0869	1
148.1016	148.1156	1
148.2809	148.351567	1
148.3746	148.4635	1
148.478767	148.53	1
148.558833	148.580467	1
148.842	148.961467	1
148.977667	149.0645	1
149.3543	149.408667	1
149.412133	149.490933	1
149.509267	149.704667	1
149.952933	150.087233	1
150.090967	150.219867	1
150.2349	150.278233	1
150.2896	150.303533	1
150.399333	150.510767	1
150.543267	150.5531	1
150.7799	150.938	1
150.956033	151.105	1
151.150667	151.158967	1
151.382333	151.480933	1
151.483433	151.5416	1
151.546667	151.564033	1
151.607	151.6168	1
151.670033	151.691033	1
151.7033	151.798633	1
152.010633	152.126833	1
152.142533	152.288733	1
152.307	152.317	1
152.670033	152.714567	1
152.724467	152.755033	1
152.772333	152.7823	1
152.794533	152.8132	1
152.824633	152.8398	1
152.883767	152.8954	1
152.898	152.907567	1
152.939533	153.056467	1
153.3236	153.3773	1
153.3881	153.433067	1
153.696167	153.716533	1
153.720633	153.8059	1
153.8081	153.883967	1
153.887167	153.931267	1
153.955933	154.013433	1
154.0214	154.0386	1
154.040467	154.055067	1
154.152867	154.178933	1
154.191433	154.411167	1
154.459233	154.4711	1
154.647767	154.9563	1
154.9577	154.967533	1
155.0028	155.016667	1
155.282433	155.2913	1
155.296033	155.315633	1
155.3374	155.395	1
155.399233	155.414133	1
155.427667	155.530867	1
155.5361	155.544467	1
155.5574	155.567467	1
155.571667	155.6034	1
155.691567	155.857167	1
155.858533	155.904433	1
155.921833	155.957	1
156.0458	156.155667	1
156.232767	156.3854	1
156.392167	156.405933	1
156.4952	156.634667	1
156.723367	156.883567	1
157.348	157.356133	1
157.3651	157.425267	1
157.4522	157.471733	1
157.4786	157.534267	1
157.551667	157.5813	1
157.754133	157.873267	1
157.892133	157.905667	1
158.2982	158.325533	1
158.3285	158.359267	1
158.371967	158.385967	1
158.465933	158.530467	1
158.541633	158.550433	1
158.551667	158.586533	1
170.827467	170.863567	1
170.9072	170.9276	1
170.956033	171.003767	1
171.0278	171.049533	1
171.0659	171.1023	1
173.608033	173.6276	1
174.748833	174.759167	1
176.699467	176.710167	1
177.7868	177.8007	1
177.810667	177.8255	1
178.2164	178.2357	1
178.607367	178.649967	1
178.885733	178.904267	1
178.9722	178.9853	1
179.118733	179.1683	1
179.345467	179.3559	1
179.390133	179.404033	1
179.5089	179.530833	1
179.551067	179.565567	1
179.575933	179.584267	1
180.166167	180.181267	1
180.200867	180.2151	1
180.641167	180.652067	1
181.5599	181.5796	1
182.131967	182.1431	1
182.4853	182.4946	1
183.107433	183.120767	1
183.125433	183.152633	1
183.2552	183.266533	1
184.741133	184.7537	1
184.853067	184.862	1
185.070133	185.0808	1
185.215167	185.229367	1
185.2312	185.2509	1
185.8155	185.837833	1
185.850667	185.868867	1
185.871933	185.885	1
185.886133	185.8999	1
185.950167	185.959733	1
186.0545	186.071333	1
186.389133	186.4071	1
186.7522	186.7605	1
186.768033	186.7868	1
187.1823	187.190667	1
187.327767	187.3476	1
187.365867	187.383833	1
187.388933	187.3981	1
187.791267	187.8021	1
188.094867	188.103567	1
188.104667	188.117967	1
188.586233	188.601167	1
188.723467	188.732633	1
188.805067	188.814067	1
189.262233	189.271067	1
189.316067	189.3324	1
189.488733	189.498767	1
189.522267	189.541733	1
189.631567	189.6423	1
189.8265	189.839433	1
190.135433	190.153133	1
190.5813	190.5929	1
191.076533	191.090333	1
191.434067	191.4448	1
192.054333	192.0792	1
192.0804	192.091767	1
192.412467	192.421667	1
192.8743	192.895767	1
193.1763	193.1849	1
193.213033	193.221267	1
193.589967	193.601967	1
193.6843	193.693867	1
193.863	193.876333	1
194.092533	194.129633	1
194.2017	194.210167	1
194.369867	194.379433	1
194.395533	194.416967	1
194.556433	194.565567	1
195.4339	195.4462	1
195.543333	195.558733	1
195.822067	195.830633	1
196.490633	196.501433	1
196.534733	196.5463	1
196.651433	196.6657	1
196.685433	196.7002	1
196.878667	196.8887	1
