62.988133	63.095100	1
70.888100	71.005700	1
74.777533	74.787867	1
74.794267	74.811900	1
74.813100	74.837933	1
74.838933	74.875967	1
74.884900	74.954500	1
76.890700	76.898800	1
77.907533	77.923367	1
80.689900	80.697900	1
81.447167	81.456333	1
81.486267	81.496233	1
81.528833	81.539133	1
81.563800	81.582333	1
81.606400	81.620533	1
81.650967	81.662400	1
81.689567	81.707000	1
81.730900	81.749833	1
81.773133	81.796400	1
81.819667	81.837733	1
81.868833	81.885300	1
81.914867	81.924967	1
81.948767	81.964167	1
81.992567	82.008567	1
82.039633	82.050033	1
82.724433	82.738433	1
82.741900	82.752533	1
83.682967	83.694200	1
83.708500	83.720500	1
83.721633	83.742167	1
83.804667	83.818933	1
83.849367	83.859867	1
83.874267	83.960133	1
83.964867	84.020200	1
84.022733	84.068467	1
84.071433	84.087933	1
84.101100	84.111800	1
84.303600	84.319733	1
84.383033	84.393433	1
84.459033	84.467867	1
84.469433	84.492067	1
84.507767	84.530133	1
84.539667	84.556367	1
84.557400	84.576467	1
84.623833	84.644833	1
84.702467	84.713667	1
84.722500	84.731567	1
84.781767	84.799400	1
84.853267	84.875433	1
84.913900	84.925000	1
84.926567	84.940700	1
84.947867	84.958333	1
85.043467	85.052633	1
85.096567	85.107267	1
85.116467	85.129633	1
85.148200	85.156700	1
85.169200	85.184900	1
85.195800	85.210033	1
85.226333	85.238667	1
85.246200	85.264400	1
85.411467	85.488333	1
85.547133	85.563000	1
85.588800	85.598167	1
85.619300	85.671733	1
85.705267	85.714767	1
85.797833	85.810600	1
85.850100	85.873233	1
85.875800	85.886400	1
85.889633	85.909233	1
85.910467	85.956933	1
85.959000	85.973900	1
86.093600	86.105467	1
86.153300	86.179767	1
86.181867	86.195000	1
86.201000	86.209967	1
86.354900	86.391967	1
86.431633	86.445667	1
86.456800	86.498033	1
86.512500	86.520800	1
86.548600	86.594433	1
86.607267	86.697500	1
89.004867	89.032100	1
89.034200	89.048633	1
89.070467	89.088100	1
89.090467	89.113800	1
89.220700	89.234167	1
89.324767	89.349167	1
89.383800	89.418000	1
89.454000	89.479000	1
89.486000	89.536033	1
89.554433	89.591800	1
89.596933	89.663800	1
89.683833	89.788233	1
89.790833	89.820300	1
89.829167	89.842467	1
89.845733	89.942167	1
89.971367	89.980067	1
